id,url,stanza,title,explanation
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,".  With an incident in which he was concerned
In the sweet shire of Cardigan,
Not far from pleasant Ivor-hall,
An old Man dwells, a little man,--
'Tis said he once was tall.
For five-and-thirty years he lived
A running huntsman merry;
And still the centre of his cheek
Is red as a ripe cherry.
No man like him the horn could sound,
And hill and valley rang with glee
When Echo bandied, round and round
The halloo of Simon Lee.
In those proud days, he little cared
For husbandry or tillage;
To blither tasks did Simon rouse
The sleepers of the village.",Simon Lee: The Old Huntsman,"The poem describes an old man named Simon Lee who lives in the shire of Cardigan. He was once a tall and merry huntsman who was known for his ability to sound the horn. However, he now lives a humble life and is no longer able to hunt due to his old age. Despite this, his cheeks remain rosy and he is remembered fondly by the villagers for his cheerful nature. In his younger days, Simon Lee was not interested in farming and instead preferred to wake up the villagers with his lively spirit."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"He all the country could outrun,
Could leave both man and horse behind;
And often, ere the chase was done,
He reeled, and was stone-blind.
And still there's something in the world
At which his heart rejoices;
For when the chiming hounds are out,
He dearly loves their voices!",Simon Lee: The Old Huntsman,"He was able to outrun anybody and anything in the country, including horses. However, his love for the chase often caused him to become blind and dizzy. Despite this, he finds joy in the sound of the chiming hounds when they are out on a hunt."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"But, oh the heavy change!--bereft
Of health, strength, friends, and kindred, see!
Old Simon to the world is left
In liveried poverty.
His Master's dead--and no one now
Dwells in the Hall of Ivor;
Men, dogs, and horses, all are dead;
He is the sole survivor.",Simon Lee: The Old Huntsman,"Simon has undergone a great transformation, losing his health, strength, friends, and family. He is now left alone in the world, living in poverty while wearing a liveried uniform. His master has passed away, and the once lively Hall of Ivor is now empty, with all its inhabitants - men, dogs, and horses - gone. Simon is the only one left, the sole survivor of a bygone era."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"And he is lean and he is sick;
His body, dwindled and awry,
Rests upon ankles swoln and thick;
His legs are thin and dry.
One prop he has, and only one,
His wife, an aged woman,
Lives with him, near the waterfall,
Upon the village Common.",Simon Lee: The Old Huntsman,"He is thin and unwell, with a body that has become twisted and diminished. His ankles are bloated and his legs are gaunt and dehydrated. He relies on his wife, an elderly woman, as his sole support. The couple lives close to the waterfall on the village Common."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"Beside their moss-grown hut of clay,
Not twenty paces from the door,
A scrap of land they have, but they
Are poorest of the poor.
This scrap of land he from the heath
Enclosed when he was stronger;
But what to them avails the land
Which he can till no longer?",Simon Lee: The Old Huntsman,"The couple living in the moss-covered clay hut only have a small plot of land located a short distance from their doorstep, yet they are considered to be the most impoverished individuals in the area. The man had previously enclosed the land from the nearby heath when he was in better physical condition, but now that he is unable to cultivate it, the land serves no practical purpose for them."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"Oft, working by her Husband's side,
Ruth does what Simon cannot do;
For she, with scanty cause for pride,
Is stouter of the two.
And, though you with your utmost skill
From labour could not wean them,
'Tis little, very little--all
That they can do between them.",Simon Lee: The Old Huntsman,"Ruth works alongside her husband, Simon, and is often able to do tasks that he cannot. Despite having little reason to be proud, Ruth is stronger than Simon. However, even with their combined efforts, they are only able to accomplish very little and are unable to be weaned from their labor."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"Few months of life has he in store
As he to you will tell,
For still, the more he works, the more
Do his weak ankles swell.
My gentle Reader, I perceive,
How patiently you've waited,
And now I fear that you expect
Some tale will be related.",Simon Lee: The Old Huntsman,"The speaker indicates that he has only a few months left to live, and he shares with the reader that despite his efforts, his weak ankles continue to swell. The speaker acknowledges the reader's patience and suggests that the reader may be anticipating a story."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"O Reader! had you in your mind
Such stores as silent thought can bring,
O gentle Reader! you would find
A tale in every thing.
What more I have to say is short,
And you must kindly take it:
It is no tale; but, should you think,
Perhaps a tale you'll make it.",Simon Lee: The Old Huntsman,"Dear reader, if you were to contemplate the wealth of ideas that can be discovered through introspection, you would be amazed at the stories that abound in every aspect of life. I have little else to add, but I implore you to consider my words with an open mind. Although what I present is not a fully-formed tale, it may yet inspire you to create one of your own."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"One summer-day I chanced to see
This old Man doing all he could
To unearth the root of an old tree,
A stump of rotten wood.
The mattock tottered in his hand;
So vain was his endeavour,
That at the root of the old tree
He might have worked for ever.",Simon Lee: The Old Huntsman,"On a summer day, I witnessed an old man trying to dig out the root of a decaying tree stump. He struggled with the mattock in his hand and despite his efforts, he was unable to uncover the root. His attempts were in vain and it seemed as though he could have worked at it forever without any success."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"""You're overtasked, good Simon Lee,
Give me your tool,"" to him I said;
And at the word right gladly he
Received my proffered aid.
I struck, and with a single blow
The tangled root I severed,
At which the poor old Man so long
And vainly had endeavoured.",Simon Lee: The Old Huntsman,"The speaker, addressing Simon Lee, recognizes that the old man is overburdened with work and offers to help him by taking his tool. Simon Lee accepts the offer with gratitude. The speaker then uses the tool to quickly and easily sever a tangled root that Simon Lee had been struggling with for a long time. The old man is relieved and grateful, and the speaker moves on, having made a small but meaningful difference in Simon Lee's life."
wordsworth-145,https://www.poemhunter.com/poem/simon-lee-the-old-huntsman/,"The tears into his eyes were brought,
And thanks and praises seemed to run
So fast out of his heart, I thought
They never would have done.
--I've heard of hearts unkind, kind deeds
With coldness still returning;
Alas! the gratitude of men
Hath oftener left me mourning.",Simon Lee: The Old Huntsman,"The man was moved to tears and overflowing with thanks and praise, which seemed to pour out of his heart endlessly. The speaker reflects on the rarity of such genuine gratitude, having experienced more instances of unkindness and ingratitude in their own life. The poem highlights the power and beauty of expressing gratitude and the sadness that can come from not receiving it in return."
wordsworth-146,https://www.poemhunter.com/poem/alas-what-boots-the-long-laborious-quest/,"ALAS! what boots the long laborious quest
Of moral prudence, sought through good and ill;
Or pains abstruse-to elevate the will,
And lead us on to that transcendent rest
Where every passion shall the sway attest
Of Reason, seated on her sovereign hill;",Alas! What Boots The Long Laborious Quest,"What is the point of working hard to achieve moral wisdom, going through all the ups and downs, or going through difficult tasks to improve ourselves and reach a state of peace where our rationality controls our emotions?"
wordsworth-146,https://www.poemhunter.com/poem/alas-what-boots-the-long-laborious-quest/,"What is it but a vain and curious skill,
If sapient Germany must lie deprest,
Beneath the brutal sword?-Her haughty Schools
Shall blush; and may not we with sorrow say-
A few strong instincts and a few plain rules,
Among the herdsmen of the Alps, have wrought
More for mankind at this unhappy day
Then all the pride of intellect and thought?",Alas! What Boots The Long Laborious Quest,"It is pointless and inquisitive to possess knowledge if Germany, a wise nation, must remain oppressed under the barbaric sword. Their proud schools will be ashamed, and sadly, we must admit that a few simple instincts and rules among the Alpine herdsmen have accomplished more for humanity than the arrogance of intellect and ideas."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"We talked with open heart, and tongue
Affectionate and true,
A pair of friends, though I was young,
And Matthew seventy-two.",The Fountain,"Matthew and I had a heartfelt and open conversation, speaking honestly and affectionately to each other. Despite our age difference, we were good friends - I being young and Matthew being seventy-two."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"We lay beneath a spreading oak,
Beside a mossy seat;
And from the turf a fountain broke
And gurgled at our feet.",The Fountain,"We rested beneath a wide oak tree, next to a seat covered in moss. A fountain sprang from the ground and made a gurgling sound at our feet."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`Now, Matthew! ' said I, `let us match
This water's pleasant tune
With some old border-song, or catch
That suits a summer's noon;",The Fountain,I suggested to Matthew that we should find a song that complements the pleasant sound of the water. Perhaps an old border-song or a catchy tune that suits the ambiance of a summer's afternoon.
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`Or of the church-clock and the chimes
Sing here beneath the shade
That half-mad thing of witty rhymes
Which you last April made! '",The Fountain,"Sing about the church-clock and its chimes while we sit in the shade. Recite the witty rhymes you made last April, the ones that were a bit crazy and full of clever wordplay."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"In silence Matthew lay, and eyed
The spring beneath the tree;
And thus the dear old man replied,
The grey-haired man of glee:",The Fountain,"Matthew lay quietly and observed the spring flowing below the tree. Then, the joyful elderly man responded to something, bringing his grey hair to attention."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`No check, no stay, this streamlet fears,
How merrily it goes!
'Twill murmur on a thousand years
And flow as now it flows.",The Fountain,"The streamlet flows freely without any obstacles or hindrances. It moves along joyfully and will continue to do so for many years to come. The streamlet has a continuous murmur that will remain unchanged, just like the way it flows."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`And here, on this delightful day,
I cannot choose but think
How oft, a vigorous man, I lay
Beside this fountain's brink.",The Fountain,"On this beautiful day, I cannot help but remember the times when I, as a strong man, would often rest next to this fountain."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`My eyes are dim with childish tears,
My heart is idly stirred,
For the same sound is in my ears
Which in those days I heard.",The Fountain,I am filled with emotion and my eyes are filled with tears from my childhood memories. My heart is stirred with a sense of nostalgia because I can hear the same sounds that I used to hear during those days.
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`Thus fares it still in our decay:
And yet the wiser mind
Mourns less for what Age takes away,
Than what it leaves behind.",The Fountain,"Even as we age and deteriorate, the more intelligent and thoughtful among us realize that we should be more sorrowful for what remains after our youth and vitality are gone than for what has been lost."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`The blackbird amid leafy trees,
The lark above the hill,
Let loose their carols when they please,
Are quiet when they will.",The Fountain,"The blackbird and lark sing when they want to and are quiet when they choose to be. The blackbird perches on trees covered in leaves and the lark sings above the hill. Both birds sing beautiful melodies, but they do not follow a strict schedule or pattern. They sing freely and without restraint."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`With Nature never do they wage
A foolish strife; they see
A happy youth, and their old age
Is beautiful and free:",The Fountain,"They don't engage in foolish conflict with nature. Instead, they see a joyful youth and their old age as something beautiful and liberating."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`But we are pressed by heavy laws;
And often, glad no more,
We wear a face of joy, because
We have been glad of yore.",The Fountain,"We are burdened by strict laws that limit our ability to express joy freely. As a result, we often pretend to be happy when in reality we are not. We put on a facade of happiness because we have experienced joy in the past and want to hold onto those memories."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`If there be one who need bemoan
His kindred laid in earth,
The household hearts that were his own, -
It is the man of mirth.",The Fountain,The person who is most likely to feel sorrow for the loss of loved ones is the one who is known for being lighthearted and enjoying life. They may have a hard time coping with the fact that their family members are no longer with them.
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`My days, my friend, are almost gone,
My life has been approved,
And many love me; but by none
Am I enough beloved.'",The Fountain,"I am approaching the end of my days, my friend, and I feel content with my life's accomplishments. Despite being loved by many, I do not feel that anyone truly loves me enough."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`Now both himself and me he wrongs,
The man who thus complains!
I live and sing my idle songs
Upon these happy plains:",The Fountain,"He who complains is doing wrong to both himself and me. As I live and sing my carefree songs on these joyful meadows, he is consumed by his grievances."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"`And, Matthew, for thy children dead
I'll be a son to thee! '
At this he grasped my hand and said
`Alas! that cannot be.'",The Fountain,"Matthew was grieving for his dead children when someone offered to be a son to him. Matthew sadly declined the offer, and the person grasped his hand in understanding."
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"We rose up from the fountain-side;
And down the smooth descent
Of the green sheep-track did we glide;
And through the wood we went;",The Fountain,We stood up from where we were sitting near the fountain and walked down the gentle slope of the grassy path. Then we smoothly made our way through the wood.
wordsworth-147,https://www.poemhunter.com/poem/the-fountain/,"And ere we came to Leonard's Rock
He sang those witty rhymes
About the crazy old church-clock,
And the bewildered chimes.",The Fountain,"Before reaching Leonard's Rock, he entertained us with clever verses about the eccentric church-clock and its confused chimes."
wordsworth-148,https://www.poemhunter.com/poem/a-prophecy-february-1807/,"HIGH deeds, O Germans, are to come from you!
Thus in your books the record shall be found,
'A watchword was pronounced, a potent sound--
ARMINIUS!--all the people quaked like dew
Stirred by the breeze; they rose, a Nation, true,
True to herself--the mighty Germany,
She of the Danube and the Northern Sea,
She rose, and off at once the yoke she threw.",A Prophecy.  February 1807,"Germans, great accomplishments are expected of you! This is what your books will say; a powerful word was spoken - ARMINIUS! - and the people trembled like dew in the wind. They stood up as a united nation, true to themselves, the mighty Germany, stretching from the Danube to the Northern Sea. They rose up and threw off their oppressors' shackles."
wordsworth-148,https://www.poemhunter.com/poem/a-prophecy-february-1807/,"All power was given her in the dreadful trance;
Those new-born Kings she withered like a flame.'
--Woe to them all! but heaviest woe and shame
To that Bavarian who could first advance
His banner in accursed league with France,
First open traitor to the German name!",A Prophecy.  February 1807,"In a state of terror, she was granted complete authority; she destroyed the newly crowned kings with ease. The Bavarian leader who allied with France and betrayed Germany was particularly condemned. All of them are cursed and will suffer shame."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"There is a Thorn--it looks so old,
In truth, you'd find it hard to say
How it could ever have been young,
It looks so old and grey.
Not higher than a two years' child
It stands erect, this aged Thorn;
No leaves it has, no prickly points;
It is a mass of knotted joints,
A wretched thing forlorn.
It stands erect, and like a stone
With lichens is it overgrown.",The Thorn,"The poem describes an old, thorny-looking plant that appears to be ancient due to its aged and grey appearance. Despite its small size, it stands tall, but lacks leaves and thorns, instead being a mass of knotted joints. It is described as a pitiful and wretched thing, covered in lichens and resembling a stone."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"Like rock or stone, it is o'ergrown,
With lichens to the very top,
And hung with heavy tufts of moss,
A melancholy crop:
Up from the earth these mosses creep,
And this poor Thorn they clasp it round
So close, you'd say that they are bent
With plain and manifest intent
To drag it to the ground;
And all have joined in one endeavour
To bury this poor Thorn for ever.",The Thorn,"The Thorn is covered in lichens and moss that reach all the way to the top, making it appear bleak and mournful. The heavy tufts of moss are so abundant that they seem to be trying to pull the Thorn down towards the earth. The mosses have united with a sole purpose to completely bury the Thorn forever."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"High on a mountain's highest ridge,
Where oft the stormy winter gale
Cuts like a scythe, while through the clouds
It sweeps from vale to vale;
Not five yards from the mountain path,
This Thorn you on your left espy;
And to the left, three yards beyond,
You see a little muddy pond
Of water--never dry
Though but of compass small, and bare
To thirsty suns and parching air.",The Thorn,"On the highest peak of a mountain, where the harsh winter wind cuts like a blade and moves through the valleys, there stands a thorn bush just five yards from the path. To the left of the bush, three yards away, is a small muddy pond that never dries up despite its small size and exposure to the hot sun and dry air."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"And, close beside this aged Thorn,
There is a fresh and lovely sight,
A beauteous heap, a hill of moss,
Just half a foot in height.
All lovely colours there you see,
All colours that were ever seen;
And mossy network too is there,
As if by hand of lady fair
The work had woven been;
And cups, the darlings of the eye,
So deep is their vermilion dye.",The Thorn,"Next to the old thorn tree, there is a small but beautiful hill of moss, only half a foot tall but with a stunning array of colors. It looks as though it was woven by a skilled lady with its intricate network of moss. The cups on the moss hill are particularly striking with their deep, rich red color. It's a lovely sight to see."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"Ah me! what lovely tints are there
Of olive green and scarlet bright,
In spikes, in branches, and in stars,
Green, red, and pearly white!
This heap of earth o'ergrown with moss,
Which close beside the Thorn you see,
So fresh in all its beauteous dyes,
Is like an infant's grave in size,
As like as like can be:
But never, never any where,
An infant's grave was half so fair.",The Thorn,"The speaker is marveling at the beautiful colors of the surrounding plants and moss, specifically the olive green and bright scarlet shades. They compare the moss-covered heap of earth nearby to an infant's grave in size but note that it is far more beautiful than any actual burial site. The colors on the mossy mound are vibrant and stunning, making it a sight to behold."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"Now would you see this aged Thorn,
This pond, and beauteous hill of moss,
You must take care and choose your time
The mountain when to cross.
For oft there sits between the heap
So like an infant's grave in size,
And that same pond of which I spoke,
A Woman in a scarlet cloak,
And to herself she cries,
'Oh misery! oh misery!
Oh woe is me! oh misery!'",The Thorn,"If you want to see the old thorn tree, the pond, and the lovely mossy hill, you need to carefully choose when to cross the mountain. There is often a woman in a red cloak sitting near a small mound that looks like a baby's grave, and she cries out in distress, saying, ""Oh misery! Oh woe is me! Oh misery!"""
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"At all times of the day and night
This wretched Woman thither goes;
And she is known to every star,
And every wind that blows;
And there, beside the Thorn, she sits
When the blue daylight's in the skies,
And when the whirlwind's on the hill,
Or frosty air is keen and still,
And to herself she cries,
'Oh misery! oh misery!
Oh woe is me! oh misery!''",The Thorn,"This sad and miserable woman can be found at any hour of the day or night always going to the same place. She is so well-known that even the stars and winds recognize her. She sits beside a thorn bush during the day and even during harsh weather conditions, crying out to herself in misery and woe."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"Now wherefore, thus, by day and night,
In rain, in tempest, and in snow,
Thus to the dreary mountain-top
Does this poor Woman go?
And why sits she beside the Thorn
When the blue daylight's in the sky
Or when the whirlwind's on the hill,
Or frosty air is keen and still,
And wherefore does she cry?--
O wherefore? wherefore? tell me why
Does she repeat that doleful cry?'",The Thorn,"Why does this woman persist in traveling to the desolate mountain top day and night, through all kinds of weather? And why does she sit by the thorn bush, crying out in agony whether it's sunny, windy, or frosty? The speaker is perplexed and wants to know the reason behind her sorrowful behavior."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"I cannot tell; I wish I could;
For the true reason no one knows:
But would you gladly view the spot,
The spot to which she goes;
The hillock like an infant's grave,
The pond--and Thorn, so old and grey;
Pass by her door--'tis seldom shut--
And, if you see her in her hut--
Then to the spot away!
I never heard of such as dare
Approach the spot when she is there.'",The Thorn,"The speaker expresses uncertainty about the reason why a woman visits a certain spot. They suggest that no one knows the true reason behind her visits. The woman's destination is described as a hillock resembling an infant's grave, a pond, and an old, grey thorn tree. The speaker advises passing by her door, which is seldom shut, and if one sees her in her hut, to go to the spot immediately. However, the speaker notes that they have never heard of anyone brave enough to approach the spot when the woman is there."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"But wherefore to the mountain-top
Can this unhappy Woman go?
Whatever star is in the skies,
Whatever wind may blow?'
'Full twenty years are past and gone
Since she (her name is Martha Ray)
Gave with a maiden's true good-will
Her company to Stephen Hill;
And she was blithe and gay,
While friends and kindred all approved
Of him whom tenderly she loved.",The Thorn,"The speaker questions why the unhappy woman, Martha Ray, would go to the mountain-top, regardless of the stars or wind. It has been 20 years since Martha gave her company to Stephen Hill, whom she loved and was approved of by her friends and family. Despite her happiness in the past, the speaker wonders what has caused her to become so unhappy that she would seek solace on the mountain-top."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"And they had fixed the wedding day,
The morning that must wed them both;
But Stephen to another Maid
Had sworn another oath;
And, with this other Maid, to church
Unthinking Stephen went--
Poor Martha! on that woeful day
A pang of pitiless dismay
Into her soul was sent;
A fire was kindled in her breast,
Which might not burn itself to rest.",The Thorn,"The wedding day was set for both of them, but Stephen had made a promise to another woman and went to church with her instead. Martha was devastated and felt a deep sense of despair. The pain she felt was so intense that it ignited a fire within her that couldn't be extinguished."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"They say, full six months after this,
While yet the summer leaves were green,
She to the mountain-top would go,
And there was often seen.
What could she seek?--or wish to hide?
Her state to any eye was plain;
She was with child, and she was mad;
Yet often was she sober sad
From her exceeding pain.
O guilty Father--would that death
Had saved him from that breach of faith!",The Thorn,"After six months, when the leaves were still green, she would often go to the mountain-top and be seen there. It was unclear what she was looking for or trying to hide, as her pregnancy and madness were obvious to anyone who saw her. Despite her pain, she would sometimes be sober and sad. The father was deemed guilty and it was wished that death had saved him from betraying her trust."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"Sad case for such a brain to hold
Communion with a stirring child!
Sad case, as you may think, for one
Who had a brain so wild!
Last Christmas-eve we talked of this,
And grey-haired Wilfred of the glen
Held that the unborn infant wrought
About its mother's heart, and brought
Her senses back again:
And, when at last her time drew near,
Her looks were calm, her senses clear.",The Thorn,"It is a tragic situation for a brilliant mind to engage with an agitated child. It is indeed a sad case for someone who possesses such an untamed intellect. During the previous Christmas Eve, we discussed this matter, and Wilfred, an elderly man from the valley, suggested that an unborn infant influences its mother's heart and revives her senses. As her due date approached, the mother appeared composed, and her faculties were lucid."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"More know I not, I wish I did,
And it should all be told to you;
For what became of this poor child
No mortal ever knew;
Nay--if a child to her was born
No earthly tongue could ever tell;
And if 'twas born alive or dead,
Far less could this with proof be said;
But some remember well,
That Martha Ray about this time
Would up the mountain often climb.",The Thorn,"I don't know much more than what I've already said, and I wish I did know more to tell you about what happened to this unfortunate child. No one knows for sure what happened to the child, and if Martha Ray gave birth to a child, whether alive or dead, it cannot be proven or confirmed. However, some people do recall that Martha Ray would often go up the mountain around this time."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"And all that winter, when at night
The wind blew from the mountain-peak,
'Twas worth your while, though in the dark,
The churchyard path to seek:
For many a time and oft were heard
Cries coming from the mountain head:
Some plainly living voices were;
And others, I've heard many swear,
Were voices of the dead:
I cannot think, whate'er they say,
They had to do with Martha Ray.",The Thorn,"During that winter, whenever the wind blew from the mountain peak, it was worth going down the churchyard path at night, even in the dark. Many people heard cries coming from the mountain head, some were believed to be living voices, while others were thought to be voices of the dead. Despite what people say, it is hard to believe that these voices had anything to do with Martha Ray."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"But that she goes to this old Thorn,
The Thorn which I described to you,
And there sits in a scarlet cloak
I will be sworn is true.
For one day with my telescope,
To view the ocean wide and bright,
When to this country first I came,
Ere I had heard of Martha's name,
I climbed the mountain's height:--
A storm came on, and I could see
No object higher than my knee.",The Thorn,"I am certain that she visits the old Thorn tree I previously told you about, and sits there wearing a scarlet cloak. I know this to be true as I once used my telescope to observe the vast ocean when I first arrived in this country and climbed the nearby mountain. During a storm, I could not see anything beyond my knee, but I saw her sitting there in her striking cloak."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"'Twas mist and rain, and storm and rain:
No screen, no fence could I discover;
And then the wind! in sooth, it was
A wind full ten times over.
I looked around, I thought I saw
A jutting crag,--and off I ran,
Head-foremost, through the driving rain,
The shelter of the crag to gain;
And, as I am a man,
Instead of jutting crag, I found
A Woman seated on the ground.",The Thorn,"It was misty, rainy, and stormy weather with strong winds. I couldn't find any shelter or protection. I thought I saw a rocky cliff and hurried towards it to take cover from the rain. However, it turned out to be a woman sitting on the ground instead of a cliff."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"I did not speak--I saw her face;
Her face!--it was enough for me;
I turned about and heard her cry,
'Oh misery! oh misery!'
And there she sits, until the moon
Through half the clear blue sky will go;
And, when the little breezes make
The waters of the pond to shake,
As all the country know,
She shudders, and you hear her cry,
'Oh misery! oh misery!''",The Thorn,"The speaker remains silent upon seeing the woman's face, which is enough to evoke an emotional response. The woman cries out in misery and remains seated until the moon has traveled half the sky. When the wind causes ripples in the pond, the woman shudders and cries out again in misery."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"But what's the Thorn? and what the pond?
And what the hill of moss to her?
And what the creeping breeze that comes
The little pond to stir?'
'I cannot tell; but some will say
She hanged her baby on the tree;
Some say she drowned it in the pond,
Which is a little step beyond:
But all and each agree,
The little Babe was buried there,
Beneath that hill of moss so fair.",The Thorn,"The speaker questions the significance of the thorn, pond, hill of moss, and creeping breeze to a woman who is associated with a buried baby. There are various rumors about the woman's actions, with some claiming that she hanged the baby on a tree and others stating that she drowned it in the nearby pond. However, everyone agrees that the baby was buried under the hill of moss. The speaker does not know the truth behind the woman's story, but acknowledges that it remains a source of intrigue and speculation."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"I've heard, the moss is spotted red
With drops of that poor infant's blood;
But kill a new-born infant thus,
I do not think she could!
Some say, if to the pond you go,
And fix on it a steady view,
The shadow of a babe you trace,
A baby and a baby's face,
And that it looks at you;
Whene'er you look on it, 'tis plain
The baby looks at you again.",The Thorn,"There is a belief that the moss is stained red with the blood of an innocent child who was killed. However, it is hard to believe that someone could commit such a heinous act. Some people say that if you stare at a pond, you can see the reflection of a baby's face looking back at you. This image is said to follow your gaze and always look back at you whenever you look at it."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"And some had sworn an oath that she
Should be to public justice brought;
And for the little infant's bones
With spades they would have sought.
But instantly the hill of moss
Before their eyes began to stir!
And, for full fifty yards around,
The grass--it shook upon the ground!
Yet all do still aver
The little Babe lies buried there,
Beneath that hill of moss so fair.",The Thorn,"Some people had vowed to bring the woman to justice and were willing to dig up the ground to find the bones of the infant. However, as they were about to start digging, the moss-covered hill suddenly began to move and the grass around it shook for fifty yards. Despite the strange occurrence, people still believe that the baby's remains are buried under the beautiful hill of moss."
wordsworth-149,https://www.poemhunter.com/poem/the-thorn-8/,"I cannot tell how this may be,
But plain it is the Thorn is bound
With heavy tufts of moss that strive
To drag it to the ground;
And this I know, full many a time,
When she was on the mountain high,
By day, and in the silent night,
When all the stars shone clear and bright,
That I have heard her cry,
'Oh misery! oh misery!
Oh woe is me! oh misery!''",The Thorn,"The speaker observes that a thorn bush is surrounded by heavy tufts of moss that seem to be pulling it towards the ground. The speaker also notes that they have often heard someone, presumably a woman, crying out in misery when they were on the mountain during the day or night when the stars were visible."
wordsworth-150,https://www.poemhunter.com/poem/the-reaper/,"Behold her, single in the field,
Yon solitary Highland Lass!
Reaping and singing by herself;
Stop here, or gently pass!
Alone she cuts and binds the grain,
And sings a melancholy strain;
O listen! for the vale profound
Is overflowing with the sound.",The Reaper,"Look at her, the only one in the field, that Highland girl! She's harvesting and singing all by herself. You can either stop and watch her, or just move on quietly. She's cutting and tying the grain on her own while singing a sad tune. Listen closely, because the valley is filled with the sound of her singing."
wordsworth-150,https://www.poemhunter.com/poem/the-reaper/,"No nightingale did ever chaunt
More welcome notes to weary bands
Of travellers in some shady haunt,
Among Arabian sands:
A voice so thrilling ne'er was heard
In spring-time from the cuckoo-bird
Breaking the silence of the seas
Among the farthest Hebrides.",The Reaper,"The song of the nightingale is like a soothing balm to the tired and weary travelers seeking refuge in a shady spot amidst the Arabian sands. Never before has a voice been heard that can match the thrill and delight of the cuckoo-bird's call in the springtime, as it breaks the silence of the seas even in the remote Hebrides."
wordsworth-150,https://www.poemhunter.com/poem/the-reaper/,"Will no one tell me what she sings?
Perhaps the plaintive numbers flow
For old, unhappy, far-off things,
And battles long ago:
Or is it some more humble lay,
Familiar matter of today?
Some natural sorrow, loss, or pain,
That has been, and may be again!",The Reaper,"The speaker is asking if anyone knows what the woman is singing about. It could be a sad song about things from the past, like old battles. Or maybe it's a simple song about something familiar from everyday life, like a common sadness or pain that people experience and will continue to experience. The speaker is curious and wants to know more."
wordsworth-150,https://www.poemhunter.com/poem/the-reaper/,"Whate'er the theme, the maiden sang
As if her song could have no ending;
I saw her singing at her work,
And o'er the sickle bending;
I listened, motionless and still;
And as I mounted up the hill
The music in my heart I bore,
Long after it was heard no more.",The Reaper,"The maiden sang tirelessly, regardless of the subject matter. She sang while working and even when leaning over her sickle. I listened attentively, taking the music with me as I climbed the hill, even though her song had already ended."
